"country","iso_code","year","gdp","population","electricity_generation","per_capita_electricity","biofuel_electricity","coal_electricity","gas_electricity","oil_electricity","hydro_electricity","nuclear_electricity","solar_electricity","wind_electricity","other_renewable_exc_biofuel_electricity","coal_production","gas_production","oil_production","biofuel_consumption","coal_consumption","gas_consumption","oil_consumption","hydro_consumption","nuclear_consumption","primary_energy_consumption","solar_consumption","wind_consumption","biofuel_share_elec","coal_share_elec","gas_share_elec","oil_share_elec","hydro_share_elec","nuclear_share_elec","solar_share_elec","wind_share_elec","energy_cons_change_pct","energy_cons_change_twh","energy_per_gdp","energy_per_capita"
"Switzerland","CHE",2011,473000000000,7907000,61.482,7775.663,2.53,0,0,0.951,32.069,25.694,0.168,0.07,0,0,0,0,0,1.594,31.047,133.629,83.946,69.724,324.248,0.435,0.181,4.115,0,0,1.547,52.16,41.791,0.273,0.114,-5.041,-17.213,0.686,41007.668
"Switzerland","CHE",2012,495000000000,8008000,66.696,8328.706,2.741,0,0,0.904,38.218,24.445,0.3,0.088,0,0,0,0,0,1.436,34.033,136.136,99.435,66.007,342.09,0.77,0.227,4.11,0,0,1.356,57.302,36.651,0.45,0.132,5.503,17.842,0.691,42718.54
"Switzerland","CHE",2013,505000000000,8109000,67.157,8281.8,2.866,0,0,0.75,38.08,24.871,0.5,0.09,0,0,0,0,0,1.547,35.842,142.495,98.479,67.027,351.138,1.28,0.23,4.268,0,0,1.117,56.703,37.034,0.745,0.134,2.645,9.048,0.695,43302.291
"Switzerland","CHE",2014,514000000000,8206000,68.581,8357.387,3.005,0,0,0.506,37.659,26.468,0.842,0.101,0,0,0,0,0,1.583,31.047,127.744,96.809,70.641,334.73,2.143,0.257,4.382,0,0,0.737,54.912,38.594,1.228,0.147,-4.673,-16.408,0.651,40790.911
"Switzerland","CHE",2015,518000000000,8297000,64.707,7798.855,2.818,0,0,0.625,37.879,22.156,1.119,0.11,0,0,0,0,0,1.447,33.172,129.336,96.793,58.837,327.336,2.831,0.278,4.355,0,0,0.966,58.539,34.24,1.729,0.17,-2.209,-7.394,0.632,39452.313
"Switzerland","CHE",2016,525000000000,8380000,59.857,7142.897,2.993,0,0,0.838,34.281,20.303,1.333,0.109,0,0,0,0,0,1.331,34.85,122.225,87.082,53.565,307.959,3.352,0.274,5,0,0,1.401,57.271,33.919,2.227,0.182,-5.919,-19.376,0.587,36749.343
"Thailand","THA",2000,428000000000,62953000,89.604,1423.352,0.509,16.977,56.997,9.153,5.966,0,0,0,0.002,60.29,208.95,82.795,0,91.696,211.954,421.148,16.365,0,742.627,0,0,0.568,18.947,63.61,10.215,6.658,0,0,0,2.277,16.531,1.735,11796.524
"Thailand","THA",2001,444000000000,63539000,95.802,1507.772,0.492,19.192,67.353,2.523,6.24,0,0,0,0.002,65.604,203.245,90.355,0,102.078,245.605,416.388,17.04,0,782.825,0,0,0.514,20.033,70.305,2.633,6.513,0,0,0,5.413,40.199,1.763,12320.39
"Thailand","THA",2002,477000000000,64069000,101.612,1585.982,0.686,17.985,73.566,1.977,7.396,0,0,0,0.002,66.167,212.444,99.27,0,108.942,266.893,462.533,20.2,0,860.63,0,0,0.675,17.7,72.399,1.946,7.279,0,0,0,9.939,77.805,1.804,13432.869
"Thailand","THA",2003,526000000000,64550000,108.991,1688.479,1.151,18.065,80.198,2.349,7.226,0,0,0,0.002,61.099,222.179,115.9,0,111.272,284.222,513.53,19.637,0,932.015,0,0,1.056,16.575,73.582,2.155,6.63,0,0,0,8.294,71.385,1.772,14438.658
"Thailand","THA",2004,567000000000,64995000,117.178,1802.882,1.28,19.269,85.264,5.384,5.98,0,0,0,0.002,65.247,231.476,113.421,0.039,124.673,297.551,553.934,15.961,0,997.144,0,0,1.092,16.444,72.764,4.594,5.103,0,0,0,6.988,65.129,1.759,15341.856
"Thailand","THA",2005,614000000000,65416000,123.058,1881.158,1.528,19.421,89.001,7.365,5.74,0,0,0.001,0.002,69.579,245.178,138.505,0.417,134.762,320.592,555.455,15.255,0,1031.474,0,0,1.242,15.782,72.325,5.985,4.664,0,0,0.001,3.443,34.33,1.68,15767.92
